Press_mm_hg,RH_1,RH_2,RH_3,RH_7,RH_8,RH_9,T3,T4,T6,T7,T8,T9,Visibility,Windspeed,lights,month_2,month_3,month_4,month_5,Appliances
753.45,43.29,43.93333333,42.29,41.46333333,46.86333333,44.09,21.6,21.39,5.69,19.39,22.0,18.5,27.5,1.0,2.995732273553991,1,0,0,0,4.499809670330265
753.8,41.56,38.72333333,38.79,35.78571429,40.56,42.09,23.1,23.29,18.66857143,21.76571429,22.63333333,20.7,40.0,3.0,2.302585092994046,0,0,1,0,3.912023005428146
753.7,43.4,44.09,42.4,42.79,49.09,44.51285714,21.5,21.5,5.53,19.29,21.79,18.5,35.0,1.666666667,2.995732273553991,1,0,0,0,4.248495242049359
756.6,38.2,36.43333333,35.43333333,30.02714286,40.62,40.76,24.0,22.39,9.033333333,21.2,23.0,20.79,40.0,5.0,0.0,0,0,1,0,4.867534450455582
758.05,35.4,37.425,34.09,30.1,35.73,32.4,22.39,21.35,3.326666667,21.89,24.39,20.2,40.0,3.0,0.0,0,0,1,0,4.700480365792417
752.7666667,45.15666667,45.3,42.76666667,43.59,47.12666667,45.2,21.7,20.1,6.03,19.32333333,21.26,18.6,22.66666667,2.333333333,2.995732273553991,1,0,0,0,4.787491742782046
749.1333333,44.79,46.93333333,40.4,40.62666667,46.09,44.79,24.53333333,21.7,9.69,21.7,24.29,20.79,36.33333333,1.333333333,0.0,0,0,1,0,4.382026634673881
744.7,37.7,40.0,37.29,31.92666667,39.96666667,38.5,20.1,17.79,3.59,18.29,21.0,18.0,27.0,5.0,0.0,0,1,0,0,3.688879454113936
754.6,47.82666667,50.79,42.7,41.156,47.66333333,49.245,25.5,23.39,12.19,23.39,24.7,23.23,47.0,2.0,0.0,0,0,0,1,3.912023005428146
754.6,35.7,37.79,37.92857143,30.03333333,40.9,39.86333333,20.1,17.89,-0.766666667,18.29,21.0,17.89,65.0,3.166666667,0.0,1,0,0,0,3.4011973816621555
758.25,37.43,37.86333333,33.86333333,25.7,34.0,33.59,23.66666667,22.39,5.763333333,21.7,23.96333333,20.6,40.0,5.666666667,0.0,0,0,1,0,4.787491742782046
766.0,36.29,38.96333333,36.06,27.7,41.12666667,39.045,22.5,20.6,1.5,19.89,22.6,19.5,64.0,4.0,0.0,0,1,0,0,3.4011973816621555
752.1,45.09,43.7,43.79,41.345,52.16222222,47.79,21.7,19.89,10.66,18.5,20.5,18.89,40.0,9.0,0.0,1,0,0,0,4.248495242049359
748.4333333,38.2,40.43333333,36.76,32.79,41.46666667,36.82666667,21.6,21.2,5.333333333,20.6,23.39,19.5,40.0,2.333333333,2.302585092994046,0,0,1,0,4.0943445622221
760.35,35.79,36.53,37.4,30.73375,40.67,36.65666667,18.2,16.6,2.19,16.39,19.54545455,15.8,61.83333333,2.0,0.0,0,0,0,0,4.248495242049359
747.15,45.83333333,44.79,44.09,40.38777778,47.05722222,46.66333333,21.5,19.6,10.32333333,18.82888889,21.0,18.89,40.0,7.0,0.0,1,0,0,0,5.480638923341991
760.5,38.79,39.03,37.4,39.5,44.19333333,39.42,23.1,22.73,12.32333333,21.0,23.73,19.79,40.0,2.333333333,2.995732273553991,0,0,0,1,4.248495242049359
753.9666667,41.82666667,47.09666667,38.53,34.245,42.65666667,43.76666667,22.96333333,21.26,3.966666667,20.65,22.32333333,20.35666667,2.166666667,1.0,2.995732273553991,0,0,1,0,4.248495242049359
758.1,44.4,43.55714286,40.59,40.312,46.29,44.0,24.39,23.5,14.46333333,23.04,23.29,22.6,40.0,2.0,0.0,0,0,0,1,4.248495242049359
751.6333333,42.145,44.09,40.23,34.7,46.4,40.96333333,24.76,23.0,7.06,21.6,23.29,20.96333333,40.0,2.0,0.0,0,0,1,0,3.912023005428146
764.6,43.09,43.79,42.4,38.79,45.04,43.09,19.16666667,17.2,3.626666667,17.39,17.43888889,16.5,40.0,6.0,0.0,0,0,0,0,3.688879454113936
764.5,41.245,47.06,38.4,30.1,43.06,38.9,20.79,21.29,3.826666667,20.6,22.5,19.6,54.66666667,2.333333333,0.0,0,1,0,0,3.688879454113936
753.8333333,36.79,37.7,36.0,31.79,37.93333333,37.09,20.575,19.0,4.9,18.5,19.6,17.89,49.0,9.0,0.0,0,1,0,0,3.688879454113936
756.9333333,37.93,35.4,35.72333333,28.934,38.378,39.29666667,24.43,22.5,11.22333333,21.236,23.456,20.79,40.0,5.166666667,0.0,0,0,1,0,5.634789603169249
752.8833333,43.29,43.66333333,40.0,40.96666667,50.73857143,46.76428571,26.7,25.7,15.82571429,24.2,25.42142857,23.7,36.83333333,2.166666667,0.0,0,0,0,1,3.912023005428146
765.2333333,32.69666667,31.23333333,35.29666667,32.82666667,39.26,39.46666667,20.96,21.2,1.79,21.06666667,21.63333333,18.39,40.0,2.0,0.0,0,0,0,0,4.382026634673881
751.3,38.15666667,39.36,34.9,32.5,37.32666667,36.0,21.89,21.29,9.866666667,21.0,22.5,19.79,32.66666667,5.0,2.995732273553991,0,0,1,0,3.912023005428146
763.3,41.4,41.8725,40.4,36.46111111,44.215,40.7675,17.89,15.5,4.833333333,15.89,16.98166667,15.3225,6.0,4.5,0.0,0,0,0,0,3.912023005428146
758.1666667,46.09,45.93333333,46.29,45.79,56.79333333,52.76,23.13333333,20.025,9.13,18.79,20.735,18.32333333,43.66666667,6.0,2.302585092994046,1,0,0,0,3.912023005428146
756.4,36.0,37.66333333,37.2,37.0,44.09,40.59,23.89,22.7,8.426666667,22.5,23.06666667,21.07142857,40.0,3.0,0.0,0,0,0,1,4.0943445622221
756.2,39.0,40.36,37.36333333,33.76666667,40.83333333,37.66333333,21.79,20.6,10.66666667,20.1,22.13333333,19.35666667,23.0,4.0,0.0,0,1,0,0,4.941642422609304
766.2,35.36333333,37.12666667,35.7,28.1,35.92333333,39.2,20.5,19.89,3.663333333,20.29,22.5,18.5,56.0,2.0,0.0,0,1,0,0,4.700480365792417
755.7666667,36.96333333,41.83333333,34.7,34.82,40.76,38.82666667,22.2,20.6,3.06,21.66,24.1,20.2,21.0,3.0,0.0,0,0,1,0,3.4011973816621555
756.5,39.56,44.59,37.12666667,39.36333333,45.1,41.9,22.89,20.06666667,8.626666667,20.7,22.1,19.79,24.0,7.0,0.0,0,1,0,0,5.0106352940962555
765.7833333,35.76,37.62666667,35.79,26.85666667,37.93333333,37.9,22.7,21.1,2.53,20.1,23.16666667,19.53333333,20.33333333,3.166666667,0.0,0,1,0,0,3.688879454113936
749.0666667,44.62666667,44.9,41.96333333,40.53,47.96666667,45.86333333,22.82333333,21.2,15.0,21.2,24.6,20.29,40.0,3.166666667,0.0,0,0,1,0,3.912023005428146
746.15,47.295,49.36857143,43.62666667,41.46666667,48.88285714,49.16857143,26.6,24.96333333,11.5,24.79,26.0,24.31857143,37.0,1.0,0.0,0,0,0,1,4.248495242049359
751.1,40.2,45.1175,38.7,33.09,40.76666667,43.86,23.89,21.27714286,1.79,21.0,23.7,20.82333333,40.0,1.0,0.0,0,0,1,0,4.0943445622221
752.5,38.0,37.7,37.62666667,34.5,43.52666667,41.03,24.63333333,23.89,13.06,23.18,24.5,21.6,40.0,1.0,0.0,0,0,0,1,4.0943445622221
764.55,43.59,43.76,44.59,43.21,49.59,50.53,20.39,17.5,6.06,16.29,17.89,16.6,64.83333333,3.0,0.0,0,0,0,0,3.4011973816621555
753.7,40.66333333,44.4,38.09,37.5,42.29,41.425,21.73,19.79,7.656666667,20.1,21.5,19.39,62.0,5.0,0.0,0,1,0,0,4.499809670330265
756.1666667,38.23,39.76666667,37.59,35.26666667,40.3,38.52666667,22.2,21.5,5.3,19.79,23.6,19.76,61.66666667,3.0,0.0,0,1,0,0,3.912023005428146
748.05,38.29,41.56,38.29,37.59,40.66333333,41.7,23.0,20.26,8.39,21.39,23.7,20.29,40.0,8.0,0.0,0,1,0,0,4.0943445622221
769.35,34.23,35.32666667,36.0675,25.79,35.33333333,37.22333333,20.865,20.42666667,-3.5,19.7,22.06666667,18.2,23.5,1.0,0.0,1,0,0,0,3.912023005428146
747.7,37.79,39.73,38.79,31.7,42.4,37.2,20.2,20.2,-0.966666667,17.89,21.5,17.56666667,48.5,1.0,3.4011973816621555,0,1,0,0,3.688879454113936
753.3,40.62666667,43.83333333,38.82666667,40.19333333,45.145,43.76,22.23,19.89,6.53,20.39,21.89,19.5,45.5,6.0,0.0,0,1,0,0,4.0943445622221
746.0333333,42.03,41.09,43.0,35.0,41.40555556,40.93333333,21.7,20.1,6.53,19.0,22.09444444,18.89,40.0,9.666666667,2.995732273553991,1,0,0,0,5.521460917862246
739.3833333,44.76,42.79,45.66333333,37.845,48.76,43.96666667,22.46,21.0,7.226666667,18.89,21.26,19.0,43.83333333,8.5,0.0,1,0,0,0,5.66988092298052
761.9,36.46333333,31.96333333,35.96666667,28.2,35.5,37.16333333,22.39,22.8275,13.86666667,20.7,21.6,20.7,40.0,4.0,0.0,0,0,1,0,4.0943445622221
737.65,44.03,40.86333333,43.59,39.10222222,42.90777778,41.06,22.6,19.29,2.73,20.37888889,23.39611111,18.89,40.0,7.0,2.302585092994046,1,0,0,0,4.867534450455582
744.7,41.5,44.79,39.59,36.29,48.13333333,44.59,24.0,21.79,9.3,21.29,23.2,20.89,40.0,6.833333333,0.0,0,0,1,0,4.0943445622221
762.6,38.2,40.53,35.96666667,31.39,36.79,37.09,23.2,19.89,5.59,19.6,22.39,19.2,40.0,4.0,0.0,0,0,1,0,4.0943445622221
766.5666667,39.19333333,38.2725,37.29,29.99857143,39.9975,35.16666667,22.1,22.1,7.726666667,20.79,22.29,19.82333333,40.0,3.0,0.0,0,0,1,0,3.912023005428146
753.3166667,40.06,44.7475,37.96666667,32.79,38.93333333,44.52666667,23.5,20.79,4.956666667,20.79,22.35666667,21.0,27.5,2.166666667,0.0,0,0,1,0,4.0943445622221
769.6,38.62666667,39.73,39.93333333,32.26,42.53,40.2,20.96333333,20.85666667,-1.9,19.0,21.39,18.0,23.0,1.0,2.302585092994046,1,0,0,0,3.912023005428146
754.7666667,46.0,44.0,45.09,42.79,54.85666667,50.4,22.56666667,19.7,8.8,18.6,20.7,18.89,40.0,6.666666667,0.0,1,0,0,0,3.912023005428146
754.4,40.29,44.9,38.5,38.29,41.22666667,43.7,22.29,20.39,6.093333333,21.12857143,21.2,20.6,61.0,1.5,0.0,0,0,1,0,4.382026634673881
762.2,38.79,38.2,39.79,33.725,46.78,41.43333333,18.7,18.26,0.7,16.2,19.6,15.89,51.0,2.0,0.0,0,0,0,0,4.0943445622221
751.9,41.16333333,42.46333333,38.53,35.03333333,42.5,39.4,22.89,21.56666667,12.73214286,21.0047619,22.92666667,20.79,40.0,8.5,0.0,0,0,1,0,4.499809670330265
752.0,41.09,42.2,38.5,34.97666667,42.22333333,39.4,22.92666667,21.6,12.77428571,21.00952381,22.89,20.79,40.0,8.666666667,0.0,0,0,1,0,4.382026634673881
758.1,38.9,41.73,38.96666667,34.09,46.53,42.7,22.46333333,20.2,4.33,20.2,23.6,20.1,64.0,3.0,0.0,0,0,1,0,3.912023005428146
747.2666667,43.2,43.045,44.82666667,42.294,51.59,46.53,19.89,19.03333333,5.8,17.79,18.7,17.0,40.0,7.666666667,0.0,0,0,0,0,3.912023005428146
751.6833333,44.29,45.6725,40.4,41.55142857,50.5,49.7,26.5,25.39,14.69,24.12857143,25.39,23.89,20.83333333,1.0,0.0,0,0,0,1,3.912023005428146
754.0,43.09,44.5,42.73,43.4,49.53,47.0,21.79,20.39,3.76,19.29,21.29,18.6,24.16666667,2.0,0.0,1,0,0,0,3.688879454113936
752.55,43.7,44.7,40.29,41.44,51.29,48.64,26.79,25.5,15.13,24.2,25.39,23.79,21.0,2.166666667,0.0,0,0,0,1,3.912023005428146
751.25,39.7,39.96666667,37.7,33.0,42.645,39.36333333,22.7,20.7,13.03666667,21.2,23.90833333,20.5,34.5,7.5,0.0,0,1,0,0,4.867534450455582
751.35,44.33333333,44.86333333,40.09,33.714,37.98125,38.53,22.89,21.29,7.966666667,20.83,23.39,20.6,40.0,8.0,2.995732273553991,0,0,1,0,4.700480365792417
747.7333333,41.565,39.53,43.15666667,38.09,45.0,47.66333333,21.73,19.1,5.063333333,17.5,18.06666667,17.26,40.0,6.0,0.0,0,0,0,0,5.598421958998375
759.8833333,38.29,38.82666667,36.4,29.79,38.2,41.298,22.5,18.5,4.195,19.0,20.745,17.83,40.0,3.166666667,3.4011973816621555,1,0,0,0,4.499809670330265
746.3,47.29,49.5,43.12666667,41.4,48.78,49.25142857,26.35666667,24.89,12.03333333,24.7,25.945,24.37571429,44.0,1.0,0.0,0,0,0,1,5.247024072160486
745.6666667,43.06,42.46666667,44.29,38.96666667,47.4,42.82666667,19.79,19.5,4.56,17.79,18.39,16.89,40.0,6.333333333,0.0,0,0,0,0,3.912023005428146
757.4333333,48.7,46.23,44.9,45.18777778,52.765,51.52666667,22.35666667,20.96333333,8.86,18.755,20.39,18.26,48.66666667,6.0,3.4011973816621555,1,0,0,0,4.0943445622221
760.9,37.5,38.094,36.29,31.15,36.94,34.978,24.2,24.2,9.63,23.5,25.7,22.772,38.16666667,3.833333333,0.0,0,0,0,1,4.499809670330265
743.3333333,46.29666667,44.5,44.79,41.02666667,48.93333333,45.29,20.0,20.2,5.796666667,17.73,18.5,17.1,38.0,5.333333333,0.0,0,0,0,0,3.912023005428146
751.7833333,39.46666667,31.82333333,38.4,36.56333333,39.29285714,41.96666667,26.1,25.1,27.456,23.89,24.58571429,23.1,40.0,4.0,0.0,0,0,0,1,4.0943445622221
755.9,43.29,43.9,42.018,41.66333333,54.86333333,45.745,21.89,20.6,10.19,18.2,21.1,18.05,53.33333333,8.333333333,0.0,1,0,0,0,4.0943445622221
754.3166667,42.2,38.79,38.79,36.29,41.29,42.5,23.0,23.6,18.0,21.1,22.1,20.7,38.16666667,2.0,0.0,0,0,1,0,4.0943445622221
752.2,38.16333333,35.86333333,38.4,31.7,35.89857143,39.7,22.7,22.0,16.29333333,23.13333333,23.05714286,20.79,40.0,5.0,0.0,0,0,1,0,3.912023005428146
764.3,34.7,36.66333333,36.2,33.09,41.59,38.23,22.7,22.31857143,6.466666667,21.6,22.29,20.2,40.0,4.0,0.0,0,0,1,0,4.0943445622221
751.7,41.4,44.62666667,39.59,37.79,39.4,43.46666667,23.1,20.89,4.405555556,21.1,21.89,20.6,26.5,5.0,0.0,0,0,1,0,4.0943445622221
763.4333333,37.79,37.7,40.4,32.9,45.98888889,43.03,19.1,16.39,-2.06,16.29,18.68888889,16.0,64.83333333,2.166666667,2.302585092994046,0,0,0,0,3.4011973816621555
758.4666667,47.06,45.69428571,41.59,42.44285714,48.5,45.0,24.56666667,23.815,18.99666667,22.83285714,22.7,22.5,32.66666667,4.666666667,0.0,0,0,0,1,4.248495242049359
758.85,31.82666667,30.89,33.06,26.92666667,32.79,30.5,24.0,24.29,10.66666667,24.53333333,26.26,23.0,40.0,6.833333333,0.0,0,0,0,1,4.499809670330265
756.0666667,38.43333333,40.26,39.59,36.96,42.96666667,41.7,20.7,19.79,-0.9,19.39,20.89,18.1,61.33333333,1.166666667,0.0,1,0,0,0,4.382026634673881
752.15,42.09,44.65666667,39.09,37.29,42.96666667,41.12666667,21.6,19.7,13.03333333,20.0,21.29,19.5,28.5,7.0,0.0,0,0,1,0,3.4011973816621555
759.0,38.9,42.2,37.4,33.59,39.5,37.7,22.1,20.2,7.69,20.2,21.7,19.89,40.0,2.0,0.0,0,0,1,0,4.248495242049359
744.1,46.7,43.2,43.55142857,41.9,49.83333333,46.4,26.29,25.64,24.6,25.2,25.46333333,24.1,24.5,3.166666667,0.0,0,0,0,1,4.382026634673881
753.6,41.29,43.79,38.56,41.0,43.92857143,43.98,24.39,23.03333333,10.53333333,23.2,23.6,22.7,21.0,1.0,0.0,0,0,0,1,4.0943445622221
740.85,44.0,43.7,44.9,40.45,53.99166667,49.79,22.1,19.0,9.83,18.79,21.80666667,19.1,30.83333333,8.0,0.0,1,0,0,0,3.912023005428146
751.7166667,43.32666667,46.29,39.9,38.76,44.4,42.76,21.6,19.6,11.73333333,19.96333333,21.2,19.39,20.33333333,3.166666667,0.0,0,0,1,0,4.248495242049359
758.3333333,39.0,42.59,37.2,33.73,39.5,37.7,21.79,20.0,7.19,20.1,21.5,19.7,20.66666667,1.0,0.0,0,0,1,0,3.912023005428146
768.3333333,33.66333333,32.7,35.5,26.0,30.89,37.79,20.7,20.82333333,9.66,23.1,25.1,19.39,28.0,6.0,2.302585092994046,0,1,0,0,4.382026634673881
743.55,39.76666667,41.02666667,35.89,28.85666667,36.495,36.06,20.89,18.29,3.6,18.79,21.7,18.2,40.0,3.0,2.302585092994046,0,1,0,0,4.499809670330265
753.1166667,42.4,45.23,39.7,36.08,42.32666667,39.93,23.0,20.82333333,7.966666667,21.29,24.03333333,20.29,28.33333333,1.0,0.0,0,0,1,0,3.688879454113936
764.0833333,43.76,44.09,44.4,43.09,49.47777778,49.925,20.2,17.39,6.466666667,16.29,17.79,16.5,22.0,3.0,0.0,0,0,0,0,3.912023005428146
764.95,34.43,31.96333333,35.82666667,27.2,35.46666667,36.518,23.32333333,22.85666667,13.39,21.79,24.1,20.5,40.0,4.833333333,0.0,0,0,0,1,5.135798437050262
759.8,38.36333333,34.86,40.26,31.79,38.09,38.23,26.35666667,23.4175,14.33,21.79,21.89,20.42666667,25.33333333,5.0,0.0,0,0,1,0,5.521460917862246
757.25,39.72666667,42.3425,37.79,34.59,41.59,42.06666667,24.79,23.26,9.4,22.79,23.89,22.5,24.5,1.0,0.0,0,0,0,1,4.0943445622221
762.2,43.32666667,43.09,44.36333333,39.93333333,45.89833333,48.9,20.29,18.23,11.8,18.63888889,19.51666667,17.0,40.0,5.0,0.0,0,0,0,0,2.995732273553991
766.0,40.15666667,33.59666667,35.06,29.82333333,38.66333333,39.72333333,22.39,20.79,11.66666667,19.03333333,21.82333333,19.6,40.0,5.0,0.0,0,0,0,1,4.605170185988092
755.6666667,39.13333333,37.9,37.0,32.86333333,38.29,36.79,24.42666667,19.63333333,9.5,19.06666667,20.39,18.6,40.0,5.0,0.0,0,0,1,0,5.247024072160486
766.55,43.05,43.2,41.12666667,37.93888889,45.80055556,42.2,17.7,15.3,6.3,15.69611111,16.67777778,15.19,9.333333333,4.0,0.0,0,0,0,0,3.912023005428146
759.95,39.76,41.56,39.4,35.86,43.76666667,42.43428571,20.7,19.56666667,-2.163333333,18.68,19.92666667,18.12857143,40.5,1.0,0.0,1,0,0,0,3.688879454113936
758.1,47.02666667,46.39,42.53,37.94285714,46.15666667,41.97090909,25.92666667,24.2,15.3225,23.79,24.79,23.0,40.0,6.333333333,0.0,0,0,0,1,4.787491742782046
756.5833333,38.73,41.53,39.0,38.09,46.09,41.29,22.39,21.13333333,6.226666667,20.5,22.73,19.5,65.0,1.0,0.0,0,1,0,0,3.912023005428146
752.1,41.66333333,40.73,39.62666667,35.38375,42.70714286,41.36,23.39,22.89,14.33,21.39,24.17142857,20.63333333,40.0,2.333333333,0.0,0,0,1,0,6.1092475827643655
750.6,53.36333333,53.62666667,47.69333333,47.15285714,54.55428571,51.4,28.03333333,23.73,17.79,23.5,25.04285714,23.29,29.0,4.666666667,0.0,0,0,0,1,4.867534450455582
753.6,35.0,35.09,33.93333333,28.26,37.0,32.7,21.1,20.39,6.4,19.79,22.675,19.2,40.0,5.666666667,0.0,0,0,1,0,4.499809670330265
750.4666667,44.76333333,43.19333333,38.4,36.96666667,44.95,41.5,23.0,20.35666667,13.8225,20.92666667,23.65,19.89,40.0,5.666666667,2.302585092994046,0,1,0,0,5.19295685089021
766.75,39.83,42.2,35.06,24.53333333,30.0,37.5,22.89,20.7,4.763333333,22.29,22.29,19.6,22.5,3.0,0.0,0,1,0,0,4.605170185988092
764.1,37.4,37.29,40.0,32.72,46.78,42.32666667,19.1,16.63333333,-2.09,16.445,18.89,16.0,62.0,3.0,0.0,0,0,0,0,3.4011973816621555
741.3666667,39.36333333,39.12666667,38.43333333,34.5,41.151875,42.59,22.6,21.2,11.125,21.29,23.29,20.42666667,40.0,11.0,0.0,0,1,0,0,4.382026634673881
766.0,36.2,38.43333333,36.0,27.5,40.5,38.9,22.6,20.7,1.76,20.0,22.7,19.6,64.0,4.0,0.0,0,1,0,0,3.912023005428146
763.3833333,38.0,37.79,40.16333333,32.88777778,46.01833333,43.09,19.0,16.29,-2.126666667,16.28,18.61111111,16.0,57.5,2.166666667,0.0,0,0,0,0,3.4011973816621555
732.7833333,39.9,40.7,40.59,36.91555556,44.545,41.83333333,21.39,19.2,3.59,19.1,21.79,18.0,32.0,2.0,0.0,1,0,0,0,4.0943445622221
767.95,36.23,38.9,36.5,28.29,33.0,38.9,20.29,20.06666667,2.4725,20.79,23.7,18.92666667,58.0,3.0,0.0,0,1,0,0,4.605170185988092
765.7333333,35.09666667,33.4,34.4,25.39,32.29,37.82666667,21.5,21.89,9.3,21.13333333,22.63333333,19.89,27.0,4.166666667,2.302585092994046,0,1,0,0,3.912023005428146
760.35,39.7,40.82666667,40.5,38.9,46.43333333,43.82142857,21.1,20.16666667,-1.6,19.0,20.39,18.29,51.0,1.5,0.0,1,0,0,0,3.912023005428146
745.15,37.79,40.09,37.9,32.4,43.29,41.26,20.29,17.5,2.73,18.1,20.56666667,18.0,40.0,7.5,0.0,0,1,0,0,3.912023005428146
754.5,40.56,42.4,37.9,37.2,41.56666667,41.62666667,21.92666667,20.39,10.9,21.0,21.23,20.7,42.5,1.0,0.0,0,0,1,0,4.499809670330265
756.65,39.0,39.26,38.2,36.718,44.43333333,39.73,21.2,21.0,1.9,19.29,21.03333333,17.89,57.83333333,1.0,0.0,1,0,0,0,3.688879454113936
761.2333333,38.86333333,44.56,36.5,30.79,38.4,38.66333333,22.29,21.6,0.566666667,20.6,21.89,20.32333333,61.33333333,2.0,0.0,0,0,1,0,3.688879454113936
756.15,33.53,34.76666667,35.03,26.85666667,37.53,32.76666667,22.6,20.1,2.826666667,19.39,22.2,18.7,40.0,2.5,0.0,0,0,1,0,3.912023005428146
751.8166667,45.0,43.62666667,45.53,42.83277778,51.215,47.2,20.1,19.85666667,6.866666667,16.79,19.63888889,16.29,30.83333333,5.166666667,0.0,0,0,0,0,5.438079308923196
770.6666667,46.29,45.14,43.29,41.29,51.02944444,45.36333333,17.39,15.19,6.5,15.41444444,18.45722222,15.0,55.0,3.166666667,2.302585092994046,0,0,0,0,4.499809670330265
753.6,39.0,39.5,37.73,33.32666667,38.93333333,38.09,22.63333333,21.2,8.033333333,20.6,24.1,20.29,40.0,4.0,0.0,0,1,0,0,4.605170185988092
753.8,40.5,44.26,38.2,37.46666667,42.2,41.29,21.7,19.79,7.763333333,20.06666667,21.5,19.39,62.66666667,4.666666667,0.0,0,1,0,0,5.736572297479192
759.6,37.76,39.9,36.76,34.78428571,41.56666667,40.46666667,23.06666667,22.6,9.13,21.79,22.2,20.39,29.0,3.0,0.0,0,0,1,0,4.499809670330265
756.1666667,37.09,36.29,36.4,32.9,37.7,39.79,22.16666667,21.56666667,12.1,19.66666667,22.2,19.79,40.0,4.0,0.0,0,1,0,0,3.912023005428146
749.9666667,51.56666667,51.59,45.86333333,46.03571429,53.12,49.794,26.1,24.29,13.62666667,23.64285714,26.0,23.2,35.33333333,2.0,0.0,0,0,0,1,4.382026634673881
745.7,42.09,41.09,43.06,35.18166667,41.045,40.9,21.7,21.2,6.933333333,18.95111111,21.89,18.89,40.0,11.0,2.995732273553991,1,0,0,0,4.499809670330265
742.05,36.53,38.86333333,36.3725,30.53333333,41.36333333,37.93,20.39,18.35666667,4.933333333,18.1,20.82333333,18.2,56.5,2.0,0.0,0,1,0,0,4.499809670330265
734.3,42.8,40.66333333,41.96666667,36.15722222,44.41111111,43.29,22.5,19.5,4.09,18.68888889,23.05,19.0,28.0,6.0,0.0,1,0,0,0,4.787491742782046
761.1333333,36.15666667,38.885,36.7,30.89,36.72333333,39.71285714,24.29,23.5,5.23,23.7,24.32333333,23.1,40.0,2.166666667,0.0,0,0,0,1,4.382026634673881
755.4666667,39.02666667,38.03,37.16333333,32.9,38.43333333,36.9,23.93,19.6,9.126666667,19.0,20.39,18.6,40.0,3.5,0.0,0,0,1,0,5.521460917862246
754.4,59.63333333,44.63333333,48.79333333,39.41333333,48.14944444,44.29,21.7,20.82333333,2.73,16.89,20.62222222,16.29,31.33333333,3.0,0.0,0,0,0,0,4.700480365792417
739.5833333,39.9,44.095,37.62666667,38.93,44.0,42.59666667,22.5,20.0,9.4,21.29,22.79,20.23,30.0,13.0,0.0,0,1,0,0,4.0943445622221
755.1,42.06,41.29,43.5,40.26,49.43333333,43.63333333,20.2,18.7,1.39,18.1,19.56666667,16.66666667,28.0,5.0,0.0,0,0,0,0,4.0943445622221
746.0166667,41.09333333,39.53,37.79,33.7,41.4,42.4,24.16666667,22.40222222,15.3925,22.0,23.56,20.92666667,36.66666667,8.277777778,0.0,0,0,1,0,6.214608098422191
761.0333333,35.36,34.35428571,35.2,28.56666667,34.616,33.27714286,24.29,24.2,11.96333333,23.7,25.89,22.81857143,40.0,3.333333333,3.4011973816621555,0,0,0,1,5.799092654460526
752.1666667,43.82666667,37.89666667,38.22571429,37.19333333,44.24142857,41.0,26.43714286,25.6,23.674,24.2,24.79,23.6,40.0,3.0,2.995732273553991,0,0,0,1,4.700480365792417
763.2,35.16333333,36.29,36.98571429,27.2,37.4,38.02666667,20.2,19.17,-5.4,18.5,20.6,18.1,63.33333333,1.666666667,2.302585092994046,1,0,0,0,4.0943445622221
768.1333333,35.9,38.9,36.32666667,31.22666667,38.02666667,39.29,20.1,19.79,0.866666667,20.79,23.29,18.89,54.0,2.0,0.0,0,1,0,0,3.912023005428146
766.8,34.7,34.23,35.73,24.92666667,30.03333333,37.7,23.72666667,20.89,8.0,23.2,22.5,19.76,25.33333333,6.0,2.302585092994046,0,1,0,0,6.327936783729195
752.2333333,40.82666667,39.9,44.36,41.92777778,49.79222222,46.09,22.16666667,19.96333333,8.0,17.1,20.00444444,16.79,53.33333333,6.0,2.302585092994046,0,0,0,0,4.867534450455582
769.1,35.4,38.03,36.59,30.66333333,35.52666667,37.46666667,20.53333333,20.16666667,3.826666667,21.6,23.7,19.39,21.66666667,4.0,0.0,0,1,0,0,3.4011973816621555
758.9,41.045,41.66333333,40.59,35.59,43.29,38.43333333,19.7,19.1,-2.040555556,19.1,19.89,17.29,40.0,3.0,0.0,0,0,0,0,3.912023005428146
752.75,42.69333333,42.73,39.02666667,34.73,41.59,40.76,22.39,21.0,11.86,20.89,23.5,20.5,40.0,5.0,2.302585092994046,0,1,0,0,4.605170185988092
759.6,38.09,39.145,37.5,32.66333333,39.29,38.16333333,22.39,20.7,9.926666667,20.7,22.29,20.29,40.0,1.0,0.0,0,0,1,0,3.912023005428146
748.6666667,42.7,40.79,41.79,41.15722222,50.18444444,45.7,21.0,18.89,0.7,20.0,22.01666667,18.89,61.0,3.333333333,0.0,1,0,0,0,3.912023005428146
737.2,45.09,44.03,45.5,44.96333333,51.86,45.9,20.1,20.5,5.53,17.79,19.39,16.89,31.0,6.0,2.995732273553991,0,0,0,0,3.912023005428146
754.2,36.15666667,36.4,34.86333333,28.5,39.32666667,33.43333333,21.53333333,20.29,5.76,19.63333333,22.73,19.1,40.0,3.0,0.0,0,0,1,0,4.605170185988092
767.1333333,43.2,43.4,41.26,38.2,46.07944444,42.545,17.6,15.3,6.59,15.69,16.62222222,15.145,29.0,4.0,0.0,0,0,0,0,3.688879454113936
751.8,44.96666667,45.12666667,43.2,41.4,50.56666667,47.634,21.85666667,20.63333333,9.8,18.5,21.5,18.66,64.0,8.0,0.0,1,0,0,0,3.912023005428146
